datetime,date,time(MST),DecDay,Day,Precip_mm,Geonor1,Geonor2,Geonor3,TPRECP_Max
2022-10-01 00:30:00,2022-10-01,00:30:00,274.021,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 01:00:00,2022-10-01,01:00:00,274.042,274.0,0.0,0.0,0.0,0.0,-56.93
2022-10-01 01:30:00,2022-10-01,01:30:00,274.062,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 02:00:00,2022-10-01,02:00:00,274.083,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 02:30:00,2022-10-01,02:30:00,274.104,274.0,0.0,0.0,0.0,0.0,-56.93
2022-10-01 03:00:00,2022-10-01,03:00:00,274.125,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 03:30:00,2022-10-01,03:30:00,274.146,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 04:00:00,2022-10-01,04:00:00,274.167,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 04:30:00,2022-10-01,04:30:00,274.188,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 05:00:00,2022-10-01,05:00:00,274.208,274.0,0.0,0.0,0.0,0.0,-56.93
2022-10-01 05:30:00,2022-10-01,05:30:00,274.229,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 06:00:00,2022-10-01,06:00:00,274.25,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 06:30:00,2022-10-01,06:30:00,274.271,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 07:00:00,2022-10-01,07:00:00,274.292,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 07:30:00,2022-10-01,07:30:00,274.312,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 08:00:00,2022-10-01,08:00:00,274.333,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 08:30:00,2022-10-01,08:30:00,274.354,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 09:00:00,2022-10-01,09:00:00,274.375,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 09:30:00,2022-10-01,09:30:00,274.396,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 10:00:00,2022-10-01,10:00:00,274.417,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 10:30:00,2022-10-01,10:30:00,274.438,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 11:00:00,2022-10-01,11:00:00,274.458,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 11:30:00,2022-10-01,11:30:00,274.479,274.0,0.96,0.72,1.06,1.08,-56.94
2022-10-01 12:00:00,2022-10-01,12:00:00,274.5,274.0,0.0,0.0,0.0,0.0,-56.93
2022-10-01 12:30:00,2022-10-01,12:30:00,274.521,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 13:00:00,2022-10-01,13:00:00,274.542,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 13:30:00,2022-10-01,13:30:00,274.562,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 14:00:00,2022-10-01,14:00:00,274.583,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 14:30:00,2022-10-01,14:30:00,274.604,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 15:00:00,2022-10-01,15:00:00,274.625,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 15:30:00,2022-10-01,15:30:00,274.646,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 16:00:00,2022-10-01,16:00:00,274.667,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 16:30:00,2022-10-01,16:30:00,274.688,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 17:00:00,2022-10-01,17:00:00,274.708,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 17:30:00,2022-10-01,17:30:00,274.729,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 18:00:00,2022-10-01,18:00:00,274.75,274.0,0.0,0.0,0.0,0.0,-56.93
2022-10-01 18:30:00,2022-10-01,18:30:00,274.771,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 19:00:00,2022-10-01,19:00:00,274.792,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 19:30:00,2022-10-01,19:30:00,274.812,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 20:00:00,2022-10-01,20:00:00,274.833,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 20:30:00,2022-10-01,20:30:00,274.854,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 21:00:00,2022-10-01,21:00:00,274.875,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 21:30:00,2022-10-01,21:30:00,274.896,274.0,0.0,0.0,0.0,0.0,-56.93
2022-10-01 22:00:00,2022-10-01,22:00:00,274.917,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 22:30:00,2022-10-01,22:30:00,274.938,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 23:00:00,2022-10-01,23:00:00,274.958,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-01 23:30:00,2022-10-01,23:30:00,274.979,274.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 00:00:00,2022-10-02,00:00:00,275.0,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 00:30:00,2022-10-02,00:30:00,275.021,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 01:00:00,2022-10-02,01:00:00,275.042,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 01:30:00,2022-10-02,01:30:00,275.062,275.0,0.0,0.0,0.0,0.0,-56.93
2022-10-02 02:00:00,2022-10-02,02:00:00,275.083,275.0,0.0,0.0,0.0,0.0,-56.93
2022-10-02 02:30:00,2022-10-02,02:30:00,275.104,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 03:00:00,2022-10-02,03:00:00,275.125,275.0,3.35,3.38,3.3,3.38,-56.94
2022-10-02 03:30:00,2022-10-02,03:30:00,275.146,275.0,0.56,0.56,0.54,0.56,-56.94
2022-10-02 04:00:00,2022-10-02,04:00:00,275.167,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 04:30:00,2022-10-02,04:30:00,275.188,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 05:00:00,2022-10-02,05:00:00,275.208,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 05:30:00,2022-10-02,05:30:00,275.229,275.0,0.3,0.3,0.3,0.3,-56.94
2022-10-02 06:00:00,2022-10-02,06:00:00,275.25,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 06:30:00,2022-10-02,06:30:00,275.271,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 07:00:00,2022-10-02,07:00:00,275.292,275.0,0.0,0.0,0.0,0.0,-56.93
2022-10-02 07:30:00,2022-10-02,07:30:00,275.312,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 08:00:00,2022-10-02,08:00:00,275.333,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 08:30:00,2022-10-02,08:30:00,275.354,275.0,0.74,0.75,0.72,0.75,-56.93
2022-10-02 09:00:00,2022-10-02,09:00:00,275.375,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 09:30:00,2022-10-02,09:30:00,275.396,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 10:00:00,2022-10-02,10:00:00,275.417,275.0,0.51,0.53,0.47,0.53,-56.94
2022-10-02 10:30:00,2022-10-02,10:30:00,275.438,275.0,0.83,0.84,0.81,0.84,-56.94
2022-10-02 11:00:00,2022-10-02,11:00:00,275.458,275.0,0.43,0.43,0.43,0.43,-56.94
2022-10-02 11:30:00,2022-10-02,11:30:00,275.479,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 12:00:00,2022-10-02,12:00:00,275.5,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 12:30:00,2022-10-02,12:30:00,275.521,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 13:00:00,2022-10-02,13:00:00,275.542,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 13:30:00,2022-10-02,13:30:00,275.562,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 14:00:00,2022-10-02,14:00:00,275.583,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 14:30:00,2022-10-02,14:30:00,275.604,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 15:00:00,2022-10-02,15:00:00,275.625,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 15:30:00,2022-10-02,15:30:00,275.646,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 16:00:00,2022-10-02,16:00:00,275.667,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 16:30:00,2022-10-02,16:30:00,275.688,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 17:00:00,2022-10-02,17:00:00,275.708,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 17:30:00,2022-10-02,17:30:00,275.729,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 18:00:00,2022-10-02,18:00:00,275.75,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 18:30:00,2022-10-02,18:30:00,275.771,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 19:00:00,2022-10-02,19:00:00,275.792,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 19:30:00,2022-10-02,19:30:00,275.812,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 20:00:00,2022-10-02,20:00:00,275.833,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 20:30:00,2022-10-02,20:30:00,275.854,275.0,0.6,0.62,0.58,0.62,-56.94
2022-10-02 21:00:00,2022-10-02,21:00:00,275.875,275.0,1.37,1.41,1.29,1.41,-56.93
2022-10-02 21:30:00,2022-10-02,21:30:00,275.896,275.0,0.57,0.58,0.56,0.58,-56.93
2022-10-02 22:00:00,2022-10-02,22:00:00,275.917,275.0,0.0,0.0,0.0,0.0,-56.93
2022-10-02 22:30:00,2022-10-02,22:30:00,275.938,275.0,0.0,0.0,0.0,0.0,-56.93
2022-10-02 23:00:00,2022-10-02,23:00:00,275.958,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-02 23:30:00,2022-10-02,23:30:00,275.979,275.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 00:00:00,2022-10-03,00:00:00,276.0,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 00:30:00,2022-10-03,00:30:00,276.021,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 01:00:00,2022-10-03,01:00:00,276.042,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 01:30:00,2022-10-03,01:30:00,276.062,276.0,0.0,0.0,0.0,0.0,-56.93
2022-10-03 02:00:00,2022-10-03,02:00:00,276.083,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 02:30:00,2022-10-03,02:30:00,276.104,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 03:00:00,2022-10-03,03:00:00,276.125,276.0,0.0,0.0,0.0,0.0,-56.93
2022-10-03 03:30:00,2022-10-03,03:30:00,276.146,276.0,0.0,0.0,0.0,0.0,-56.93
2022-10-03 04:00:00,2022-10-03,04:00:00,276.167,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 04:30:00,2022-10-03,04:30:00,276.188,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 05:00:00,2022-10-03,05:00:00,276.208,276.0,0.0,0.0,0.0,0.0,-56.93
2022-10-03 05:30:00,2022-10-03,05:30:00,276.229,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 06:00:00,2022-10-03,06:00:00,276.25,276.0,0.0,0.0,0.0,0.0,-56.93
2022-10-03 06:30:00,2022-10-03,06:30:00,276.271,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 07:00:00,2022-10-03,07:00:00,276.292,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 07:30:00,2022-10-03,07:30:00,276.312,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 08:00:00,2022-10-03,08:00:00,276.333,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 08:30:00,2022-10-03,08:30:00,276.354,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 09:00:00,2022-10-03,09:00:00,276.375,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 09:30:00,2022-10-03,09:30:00,276.396,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 10:00:00,2022-10-03,10:00:00,276.417,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 10:30:00,2022-10-03,10:30:00,276.438,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 11:00:00,2022-10-03,11:00:00,276.458,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 11:30:00,2022-10-03,11:30:00,276.479,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 12:00:00,2022-10-03,12:00:00,276.5,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 12:30:00,2022-10-03,12:30:00,276.521,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 13:00:00,2022-10-03,13:00:00,276.542,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 13:30:00,2022-10-03,13:30:00,276.562,276.0,0.09,0.0,0.26,0.0,-56.93
2022-10-03 14:00:00,2022-10-03,14:00:00,276.583,276.0,0.07,0.21,0.0,0.0,-56.94
2022-10-03 14:30:00,2022-10-03,14:30:00,276.604,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 15:00:00,2022-10-03,15:00:00,276.625,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 15:30:00,2022-10-03,15:30:00,276.646,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 16:00:00,2022-10-03,16:00:00,276.667,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 16:30:00,2022-10-03,16:30:00,276.688,276.0,0.0,0.0,0.0,0.0,-56.93
2022-10-03 17:00:00,2022-10-03,17:00:00,276.708,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 17:30:00,2022-10-03,17:30:00,276.729,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 18:00:00,2022-10-03,18:00:00,276.75,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 18:30:00,2022-10-03,18:30:00,276.771,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 19:00:00,2022-10-03,19:00:00,276.792,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 19:30:00,2022-10-03,19:30:00,276.812,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 20:00:00,2022-10-03,20:00:00,276.833,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 20:30:00,2022-10-03,20:30:00,276.854,276.0,0.0,0.0,0.0,0.0,-56.93
2022-10-03 21:00:00,2022-10-03,21:00:00,276.875,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 21:30:00,2022-10-03,21:30:00,276.896,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 22:00:00,2022-10-03,22:00:00,276.917,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 22:30:00,2022-10-03,22:30:00,276.938,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 23:00:00,2022-10-03,23:00:00,276.958,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-03 23:30:00,2022-10-03,23:30:00,276.979,276.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 00:00:00,2022-10-04,00:00:00,277.0,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 00:30:00,2022-10-04,00:30:00,277.021,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 01:00:00,2022-10-04,01:00:00,277.042,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 01:30:00,2022-10-04,01:30:00,277.062,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 02:00:00,2022-10-04,02:00:00,277.083,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 02:30:00,2022-10-04,02:30:00,277.104,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 03:00:00,2022-10-04,03:00:00,277.125,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 03:30:00,2022-10-04,03:30:00,277.146,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 04:00:00,2022-10-04,04:00:00,277.167,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 04:30:00,2022-10-04,04:30:00,277.188,277.0,0.0,0.0,0.0,0.0,-56.93
2022-10-04 05:00:00,2022-10-04,05:00:00,277.208,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 05:30:00,2022-10-04,05:30:00,277.229,277.0,0.0,0.0,0.0,0.0,-56.93
2022-10-04 06:00:00,2022-10-04,06:00:00,277.25,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 06:30:00,2022-10-04,06:30:00,277.271,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 07:00:00,2022-10-04,07:00:00,277.292,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 07:30:00,2022-10-04,07:30:00,277.312,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 08:00:00,2022-10-04,08:00:00,277.333,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 08:30:00,2022-10-04,08:30:00,277.354,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 09:00:00,2022-10-04,09:00:00,277.375,277.0,0.0,0.0,0.0,0.0,-56.93
2022-10-04 09:30:00,2022-10-04,09:30:00,277.396,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 10:00:00,2022-10-04,10:00:00,277.417,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 10:30:00,2022-10-04,10:30:00,277.438,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 11:00:00,2022-10-04,11:00:00,277.458,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 11:30:00,2022-10-04,11:30:00,277.479,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 12:00:00,2022-10-04,12:00:00,277.5,277.0,0.0,0.0,0.0,0.0,-56.93
2022-10-04 12:30:00,2022-10-04,12:30:00,277.521,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 13:00:00,2022-10-04,13:00:00,277.542,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 13:30:00,2022-10-04,13:30:00,277.562,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 14:00:00,2022-10-04,14:00:00,277.583,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 14:30:00,2022-10-04,14:30:00,277.604,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 15:00:00,2022-10-04,15:00:00,277.625,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 15:30:00,2022-10-04,15:30:00,277.646,277.0,0.0,0.0,0.0,0.0,-56.93
2022-10-04 16:00:00,2022-10-04,16:00:00,277.667,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 16:30:00,2022-10-04,16:30:00,277.688,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 17:00:00,2022-10-04,17:00:00,277.708,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 17:30:00,2022-10-04,17:30:00,277.729,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 18:00:00,2022-10-04,18:00:00,277.75,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 18:30:00,2022-10-04,18:30:00,277.771,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 19:00:00,2022-10-04,19:00:00,277.792,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 19:30:00,2022-10-04,19:30:00,277.812,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 20:00:00,2022-10-04,20:00:00,277.833,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 20:30:00,2022-10-04,20:30:00,277.854,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 21:00:00,2022-10-04,21:00:00,277.875,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 21:30:00,2022-10-04,21:30:00,277.896,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 22:00:00,2022-10-04,22:00:00,277.917,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 22:30:00,2022-10-04,22:30:00,277.938,277.0,0.0,0.0,0.0,0.0,-56.93
2022-10-04 23:00:00,2022-10-04,23:00:00,277.958,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-04 23:30:00,2022-10-04,23:30:00,277.979,277.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 00:00:00,2022-10-05,00:00:00,278.0,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 00:30:00,2022-10-05,00:30:00,278.021,278.0,0.0,0.0,0.0,0.0,-56.93
2022-10-05 01:00:00,2022-10-05,01:00:00,278.042,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 01:30:00,2022-10-05,01:30:00,278.062,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 02:00:00,2022-10-05,02:00:00,278.083,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 02:30:00,2022-10-05,02:30:00,278.104,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 03:00:00,2022-10-05,03:00:00,278.125,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 03:30:00,2022-10-05,03:30:00,278.146,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 04:00:00,2022-10-05,04:00:00,278.167,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 04:30:00,2022-10-05,04:30:00,278.188,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 05:00:00,2022-10-05,05:00:00,278.208,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 05:30:00,2022-10-05,05:30:00,278.229,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 06:00:00,2022-10-05,06:00:00,278.25,278.0,0.0,0.0,0.0,0.0,-56.93
2022-10-05 06:30:00,2022-10-05,06:30:00,278.271,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 07:00:00,2022-10-05,07:00:00,278.292,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 07:30:00,2022-10-05,07:30:00,278.312,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 08:00:00,2022-10-05,08:00:00,278.333,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 08:30:00,2022-10-05,08:30:00,278.354,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 09:00:00,2022-10-05,09:00:00,278.375,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 09:30:00,2022-10-05,09:30:00,278.396,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 10:00:00,2022-10-05,10:00:00,278.417,278.0,0.0,0.0,0.0,0.0,-56.93
2022-10-05 10:30:00,2022-10-05,10:30:00,278.438,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 11:00:00,2022-10-05,11:00:00,278.458,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 11:30:00,2022-10-05,11:30:00,278.479,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 12:00:00,2022-10-05,12:00:00,278.5,278.0,0.0,0.0,0.0,0.0,-56.93
2022-10-05 12:30:00,2022-10-05,12:30:00,278.521,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 13:00:00,2022-10-05,13:00:00,278.542,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 13:30:00,2022-10-05,13:30:00,278.562,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 14:00:00,2022-10-05,14:00:00,278.583,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 14:30:00,2022-10-05,14:30:00,278.604,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 15:00:00,2022-10-05,15:00:00,278.625,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 15:30:00,2022-10-05,15:30:00,278.646,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 16:00:00,2022-10-05,16:00:00,278.667,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 16:30:00,2022-10-05,16:30:00,278.688,278.0,0.0,0.0,0.0,0.0,-56.93
2022-10-05 17:00:00,2022-10-05,17:00:00,278.708,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 17:30:00,2022-10-05,17:30:00,278.729,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 18:00:00,2022-10-05,18:00:00,278.75,278.0,0.0,0.0,0.0,0.0,-56.93
2022-10-05 18:30:00,2022-10-05,18:30:00,278.771,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 19:00:00,2022-10-05,19:00:00,278.792,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 19:30:00,2022-10-05,19:30:00,278.812,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 20:00:00,2022-10-05,20:00:00,278.833,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 20:30:00,2022-10-05,20:30:00,278.854,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 21:00:00,2022-10-05,21:00:00,278.875,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 21:30:00,2022-10-05,21:30:00,278.896,278.0,0.0,0.0,0.0,0.0,-56.93
2022-10-05 22:00:00,2022-10-05,22:00:00,278.917,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 22:30:00,2022-10-05,22:30:00,278.938,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 23:00:00,2022-10-05,23:00:00,278.958,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-05 23:30:00,2022-10-05,23:30:00,278.979,278.0,0.0,0.0,0.0,0.0,-56.94
2022-10-06 00:00:00,2022-10-06,00:00:00,279.0,279.0,0.0,0.0,0.0,0.0,-56.94
2022-10-06 00:30:00,2022-10-06,00:30:00,279.021,279.0,0.0,0.0,0.0,0.0,-56.94
2022-10-06 01:00:00,2022-10-06,01:00:00,279.042,279.0,0.0,0.0,0.0,0.0,-56.94
2022-10-06 01:30:00,2022-10-06,01:30:00,279.062,279.0,0.0,0.0,0.0,0.0,-56.94
2022-10-06 02:00:00,2022-10-06,02:00:00,279.083,279.0,0.0,0.0,0.0,0.0,-56.94
2022-10-06 02:30:00,2022-10-06,02:30:00,279.104,279.0,0.0,0.0,0.0,0.0,-56.94
2022-10-06 03:00:00,2022-10-06,03:00:00,279.125,279.0,0.0,0.0,0.0,0.0,-56.94
2022-10-06 03:30:00,2022-10-06,03:30:00,279.146,279.0,0.0,0.0,0.0,0.0,-56.93
2022-10-06 04:00:00,2022-10-06,04:00:00,279.167,279.0,0.0,0.0,0.0,0.0,-56.94
2022-10-06 04:30:00,2022-10-06,04:30:00,279.188,279.0,0.0,0.0,0.0,0.0,-56.94
2022-10-06 05:00:00,2022-10-06,05:00:00,279.208,279.0,0.0,0.0,0.0,0.0,-56.94
2022-10-06 05:30:00,2022-10-06,05:30:00,279.229,279.0,0.0,0.0,0.0,0.0,-56.94
2022-10-06 06:00:00,2022-10-06,06:00:00,279.25,279.0,0.0,0.0,0.0,0.0,-56.93
2022-10-06 06:30:00,2022-10-06,06:30:00,279.271,279.0,0.0,0.0,0.0,0.0,-56.93
